year,lon,lat,dep,mag
1985,102.75,23.72,6.0,5.4
1985,102.72,23.57,9.0,4.3
1985,102.92,25.58,23.0,3.5
1985,102.87,23.57,21.0,3.6
1985,103.67,27.22,19.0,2.9
1985,101.02,27.18,20.0,4.0
1985,101.12,28.07,27.0,4.0
1985,100.07,22.88,19.0,2.2
1985,99.53,25.9,18.0,2.3
1985,100.88,27.02,27.0,2.0
1985,100.03,27.07,26.0,2.0
1985,99.58,25.85,14.0,4.6
1985,99.53,25.93,7.0,3.8
1985,102.8,22.03,15.0,4.3
1985,101.22,22.43,12.0,4.1
1985,105.05,26.48,15.0,4.8
1986,104.5,33.17,16.0,2.1
1986,103.3,29.58,5.0,1.4
1986,102.35,27.95,10.0,1.2
1986,103.17,30.52,15.0,1.6
1986,102.35,27.97,10.0,1.9
1986,102.12,30.17,10.0,1.2
1986,104.68,33.07,24.0,1.5
1986,103.22,29.98,15.0,1.6
1986,102.93,30.7,10.0,2.5
1986,103.8,33.15,8.0,1.9
1986,103.22,29.88,15.0,1.6
1986,102.7,29.97,5.0,2.3
1986,102.35,27.88,10.0,1.9
1986,102.33,27.88,10.0,1.5
1986,102.35,27.88,10.0,1.6
1986,102.32,27.87,10.0,1.2
1986,105.07,29.37,5.0,2.4
1986,102.35,27.88,10.0,1.6
1986,102.32,27.88,10.0,1.0
1986,103.3,29.97,10.0,2.2
1986,104.85,33.03,17.0,1.4
1986,102.47,29.8,10.0,2.0
1986,102.27,29.08,25.0,2.0
1986,102.03,29.93,10.0,2.1
1986,102.33,27.87,10.0,1.3
1986,100.8,27.02,25.0,2.5
1986,105.0,33.22,2.0,2.2
1986,102.98,30.28,10.0,2.3
1986,102.57,30.02,10.0,2.0
1986,103.07,30.87,25.0,1.8
1986,103.68,28.7,15.0,2.0
1986,105.25,28.52,15.0,2.3
1986,105.2,28.45,15.0,2.1
1986,105.23,28.53,15.0,2.0
1986,103.55,31.17,10.0,1.6
1986,103.65,29.23,10.0,1.9
1986,105.25,28.53,15.0,2.5
1986,103.13,30.3,20.0,2.2
1986,103.95,32.93,19.0,1.8
1986,103.05,30.0,25.0,2.1
1986,102.43,28.93,15.0,1.2
1986,104.18,32.73,19.0,2.7
1986,102.45,28.87,5.0,2.0
1986,102.58,27.95,5.0,1.2
1986,104.12,32.88,21.0,3.2
1986,104.12,32.8,13.0,2.7
1986,102.32,27.88,10.0,1.2
1986,103.78,29.37,5.0,1.7
1986,103.05,30.13,15.0,2.1
1986,103.47,31.1,10.0,1.4
1986,103.72,29.37,10.0,1.7
1986,100.78,29.27,15.0,6.0
1986,103.18,29.75,30.0,1.4
1986,102.72,30.68,5.0,1.8
1986,103.45,31.1,5.0,1.8
1986,102.35,29.12,10.0,1.3
1986,101.37,27.4,15.0,4.0
1986,101.4,27.43,15.0,2.9
1986,101.3,27.4,15.0,5.0
1986,103.72,29.27,10.0,2.3
1986,105.05,32.85,24.0,1.5
1986,103.1,30.77,15.0,2.5
1986,104.6,33.12,27.0,2.2
1986,101.35,27.38,15.0,5.6
1986,103.67,29.22,15.0,2.1
1986,103.05,29.68,20.0,2.8
1986,102.87,30.77,15.0,1.5
1986,102.32,27.88,10.0,1.5
1986,103.12,29.15,5.0,2.4
1986,102.32,27.88,10.0,1.5
1986,102.32,27.9,10.0,1.4
1986,103.18,29.4,10.0,2.4
1986,102.33,27.87,10.0,1.0
1986,103.25,30.4,10.0,2.8
1986,101.93,29.6,10.0,1.7
1986,103.28,30.28,15.0,2.8
1986,103.32,30.28,15.0,2.5
1986,103.22,29.45,10.0,2.5
1986,103.93,32.82,2.0,2.4
1986,103.3,30.18,15.0,1.7
1986,104.62,29.07,15.0,2.1
1986,102.4,27.7,5.0,1.3
1986,101.92,27.48,10.0,1.5
1986,102.72,28.38,15.0,1.9
1986,104.23,29.67,15.0,2.6
1986,102.32,27.9,15.0,2.2
1986,102.05,29.82,10.0,1.2
1986,103.25,31.1,5.0,2.1
1986,104.7,32.97,14.0,2.3
1986,103.98,29.2,10.0,2.1
1986,103.35,29.88,10.0,1.7
1986,103.58,29.35,20.0,2.4
1986,103.17,29.92,15.0,2.5
1986,103.6,29.28,15.0,2.0
1986,104.68,33.17,17.0,2.0
1986,103.03,30.48,25.0,2.1
1986,102.92,30.55,10.0,2.4
1986,103.72,29.83,10.0,2.3
1986,103.47,29.97,5.0,2.6
1986,103.37,30.85,10.0,2.4
1986,105.93,30.18,10.0,2.7
1986,102.75,30.5,10.0,2.6
1986,102.72,27.8,17.0,1.7
1986,102.6,29.73,5.0,1.4
1986,102.27,28.12,10.0,1.3
1986,102.33,27.88,8.0,1.5
1986,102.78,30.63,15.0,2.1
1986,102.78,30.63,15.0,2.6
1986,103.53,33.33,25.0,2.3
1986,102.55,30.72,10.0,2.2
1986,103.58,29.4,10.0,2.4
1986,102.42,30.77,5.0,2.0
1986,103.28,29.77,10.0,2.2
1986,103.2,29.77,10.0,2.7
1986,103.62,28.45,25.0,2.7
1986,102.78,28.13,15.0,1.7
1986,102.2,27.98,5.0,1.0
1986,102.85,26.87,10.0,1.7
1986,98.57,24.5,25.0,2.3
1986,102.32,27.87,10.0,1.1
1986,103.22,29.72,10.0,2.5
1986,102.22,27.95,5.0,1.2
1986,102.72,28.08,5.0,1.5
1986,102.82,27.83,15.0,1.3
1986,102.9,25.83,10.0,3.1
1986,102.82,28.15,15.0,1.8
1986,102.82,27.83,15.0,1.3
1986,102.33,27.88,10.0,1.8
1986,104.98,32.88,3.0,2.3
1986,103.18,29.73,10.0,2.0
1986,103.23,29.73,10.0,2.3
1986,102.7,27.82,20.0,1.6
1986,103.23,30.62,15.0,2.2
1986,104.53,29.08,5.0,2.3
1986,104.03,31.5,10.0,2.1
1986,104.82,33.3,12.0,2.6
1986,105.25,32.05,14.0,2.2
1986,105.62,29.57,15.0,1.9
1986,103.22,29.92,30.0,1.8
1986,102.32,27.88,10.0,1.1
1986,103.85,32.87,21.0,2.8
1986,104.58,33.17,1.0,2.8
1986,102.7,27.83,10.0,1.3
1986,102.7,27.83,10.0,1.6
1986,104.07,31.7,10.0,1.9
1986,105.6,29.57,15.0,2.3
1986,103.22,31.83,10.0,2.3
1986,101.73,29.88,10.0,1.6
1986,103.6,32.05,5.0,1.9
1986,102.8,27.67,10.0,2.0
1986,103.15,29.25,10.0,2.4
1986,103.57,30.78,10.0,2.4
1986,103.53,30.8,10.0,2.3
1986,102.67,27.83,5.0,1.8
1986,104.33,32.33,3.0,2.2
1986,101.97,29.9,15.0,2.1
1986,102.1,27.75,10.0,1.2
1986,102.08,27.77,10.0,1.7
1986,102.32,27.93,10.0,1.0
1986,102.1,27.92,10.0,1.0
1986,102.1,27.75,10.0,1.0
1986,102.07,27.77,10.0,1.5
1986,103.37,30.28,15.0,2.9
1986,104.68,33.18,1.0,2.5
1986,103.48,30.93,15.0,2.3
1986,102.65,27.9,5.0,1.4
1986,103.5,29.68,10.0,2.8
1986,102.08,27.75,10.0,1.3
1986,103.48,29.4,10.0,1.8
1986,103.62,32.68,12.0,2.6
1986,102.08,27.75,10.0,1.4
1986,103.12,30.0,10.0,1.9
1986,103.87,28.57,15.0,2.1
1986,102.08,27.75,10.0,1.5
1986,102.08,27.77,10.0,1.4
1986,104.95,29.13,30.0,2.2
1986,103.0,29.72,5.0,1.8
1986,102.07,27.75,10.0,1.7
1986,102.07,27.78,10.0,1.3
1986,102.75,27.9,10.0,1.2
1986,104.05,27.77,10.0,1.2
1986,102.08,27.77,10.0,1.4
1986,102.98,30.07,10.0,2.5
1986,102.8,30.37,15.0,1.3
1986,103.97,30.32,20.0,1.6
1986,102.82,27.22,25.0,2.1
1986,102.98,26.98,15.0,1.4
1986,104.87,29.1,15.0,2.5
1986,102.63,27.82,20.0,1.6
1986,102.63,27.82,20.0,1.4
1986,104.17,31.85,15.0,2.8
1986,103.33,29.45,5.0,2.1
1986,103.52,29.42,10.0,2.3
1986,102.55,27.68,25.0,1.0
1986,102.33,27.93,10.0,1.8
1986,102.82,27.87,15.0,1.9
1986,102.8,27.05,10.0,2.4
1986,103.55,29.48,10.0,2.2
1986,102.02,29.77,10.0,1.0
1986,103.7,29.3,10.0,2.4
1986,102.07,28.02,15.0,1.2
1986,103.68,28.63,15.0,2.0
1986,103.15,29.6,15.0,2.3
1986,103.22,29.73,15.0,1.5
1986,103.73,28.3,25.0,1.6
1986,102.42,27.77,10.0,1.9
1986,102.28,27.88,10.0,1.9
1986,100.0,25.3,33.0,4.8
1986,102.75,27.88,15.0,1.8
1987,99.9,32.98,10.0,2.8
1987,101.35,27.37,15.0,2.5
1987,101.4,27.4,15.0,2.6
1987,101.4,27.4,15.0,3.2
1987,106.68,32.9,9.0,1.7
1987,104.32,31.88,5.0,2.5
1987,103.47,28.25,5.0,2.6
1987,101.17,28.12,10.0,2.8
1987,103.38,28.28,10.0,2.5
1987,106.87,22.95,19.0,2.9
1987,101.4,27.03,15.0,2.8
1987,102.78,28.25,10.0,3.2
1987,99.47,30.22,15.0,2.6
1987,103.52,31.9,15.0,2.8
1987,103.27,30.65,20.0,3.1
1987,104.45,32.43,2.0,2.0
1987,104.22,32.83,17.0,3.0
1987,102.88,24.52,5.0,2.8
1987,100.17,25.35,20.0,2.9
1987,101.32,22.4,10.0,3.4
1987,102.2,29.22,10.0,2.7
1987,100.78,27.38,10.0,2.9
1987,101.28,24.5,10.0,3.2
1987,102.23,22.72,15.0,2.5
1987,100.08,26.38,10.0,2.6
1987,104.62,29.12,10.0,3.2
1987,100.13,25.37,15.0,2.5
1987,102.63,28.32,15.0,2.7
1987,104.5,29.27,30.0,2.5
1987,100.13,25.32,10.0,2.7
1987,101.48,30.58,10.0,3.7
1987,103.22,29.65,15.0,2.5
1987,103.62,31.1,10.0,2.7
1987,101.82,30.08,20.0,2.8
1987,106.48,29.85,5.0,2.6
1987,103.33,29.75,20.0,3.1
1987,101.85,30.12,30.0,2.9
1987,103.45,28.42,10.0,2.8
1987,104.6,32.93,17.0,2.3
1987,100.38,28.13,5.0,2.5
1987,102.45,28.75,10.0,2.6
1987,101.15,28.97,15.0,3.3
1987,102.12,28.45,10.0,2.6
1987,104.38,33.33,7.0,2.8
1987,104.68,29.22,20.0,3.0
1987,102.58,26.93,15.0,2.8
1987,102.67,29.97,10.0,3.5
1987,102.65,26.03,20.0,2.6
1987,100.1,26.88,10.0,2.5
1987,100.08,26.92,10.0,2.6
1987,102.37,29.07,20.0,2.5
1987,101.38,27.38,15.0,2.5
1987,103.37,30.97,10.0,2.9
1987,103.92,32.83,10.0,2.9
1987,103.3,29.95,10.0,2.6
1987,102.1,29.65,10.0,2.7
1987,100.43,25.78,20.0,2.5
1987,104.82,29.83,20.0,2.8
1987,100.22,26.17,15.0,2.5
1987,103.88,33.13,5.0,2.5
1987,102.2,31.52,10.0,2.9
1987,103.67,33.4,38.0,4.2
1987,99.23,25.6,10.0,2.9
1987,100.02,27.08,10.0,2.6
1987,100.18,26.17,10.0,2.6
1987,100.0,31.78,5.0,2.6
1987,100.55,26.17,10.0,2.6
1987,100.55,26.15,25.0,2.6
1987,100.58,26.17,15.0,3.4
1987,100.55,26.15,20.0,3.7
1987,100.55,26.17,15.0,3.4
1987,102.15,27.7,5.0,2.5
1987,104.73,32.9,9.0,2.7
1987,105.03,23.85,24.0,2.1
1987,98.92,24.5,15.0,2.6
1987,104.13,32.82,15.0,3.3
1987,104.12,32.95,15.0,3.0
1987,101.53,27.48,15.0,3.3
1987,104.92,28.8,15.0,2.9
1987,102.87,26.65,10.0,2.6
1987,103.42,31.7,10.0,3.8
1987,104.85,28.8,10.0,3.9
1987,104.98,28.7,30.0,3.2
1987,104.9,28.78,10.0,3.4
1987,100.22,26.17,15.0,3.8
1987,101.03,27.48,10.0,2.6
1987,104.82,33.3,16.0,1.7
1987,100.08,25.27,10.0,3.0
1987,102.93,30.17,10.0,3.5
1987,101.6,26.97,10.0,2.5
1987,101.15,28.6,10.0,3.1
1987,101.15,28.62,10.0,3.0
1987,104.65,29.22,15.0,2.5
1987,104.68,33.12,19.0,1.5
1987,102.92,30.23,15.0,2.7
1987,102.22,24.8,5.0,2.6
1987,104.23,32.65,8.0,2.9
1987,103.0,30.4,15.0,3.5
1987,98.88,24.68,10.0,3.3
1987,101.38,27.4,10.0,2.5
1987,102.72,26.05,20.0,2.6
1987,104.93,28.77,10.0,4.3
1987,104.93,28.8,15.0,3.4
1987,104.95,28.75,15.0,2.6
1987,104.93,28.8,10.0,3.0
1987,104.17,32.78,14.0,2.3
1987,102.68,25.87,5.0,2.8
1987,104.95,28.77,15.0,2.9
1987,104.27,32.73,5.0,2.5
1987,102.88,27.77,10.0,2.6
1987,104.7,33.25,19.0,2.1
1987,104.73,33.25,19.0,2.1
1987,102.33,28.07,25.0,2.6
1987,104.1,32.97,8.0,2.3
1987,103.02,30.17,30.0,3.3
1987,101.03,27.45,10.0,2.5
1987,102.05,30.3,30.0,3.6
1987,100.88,27.22,10.0,2.8
1987,103.65,33.0,5.0,2.8
1987,102.98,30.22,25.0,2.5
1987,103.1,29.82,10.0,3.0
1987,102.35,29.22,15.0,2.6
1987,104.97,32.92,2.0,2.1
1987,103.3,30.88,10.0,2.6
1987,104.7,33.0,1.0,2.7
1987,103.72,28.37,10.0,3.6
1987,103.25,31.87,10.0,2.6
1987,99.87,31.87,10.0,2.8
1987,102.28,30.28,5.0,2.8
1987,102.1,31.57,10.0,2.7
1987,100.12,25.33,5.0,2.7
1987,101.37,27.42,10.0,2.5
1987,103.58,32.32,10.0,2.8
1987,103.05,30.05,20.0,2.6
1987,103.15,27.18,15.0,2.9
1987,102.17,29.53,15.0,2.6
1987,103.52,29.47,10.0,2.6
1987,102.3,26.88,30.0,3.7
1987,104.72,29.3,15.0,2.5
1987,102.25,29.5,15.0,2.8
1987,102.2,29.52,10.0,2.7
1987,99.17,24.83,15.0,4.0
1987,99.17,24.85,10.0,4.0
1987,99.15,24.82,10.0,3.6
1987,103.4,23.43,10.0,3.1
1987,99.83,30.85,10.0,3.0
1987,99.18,24.8,10.0,3.4
1987,103.07,29.77,15.0,2.6
1987,105.2,32.02,10.0,2.5
1987,99.2,24.9,10.0,2.7
1987,99.2,24.9,10.0,2.7
1987,100.27,25.12,10.0,2.7
1987,103.07,30.03,25.0,3.4
1987,103.22,29.35,15.0,2.7
1987,100.08,25.3,10.0,2.5
1987,103.33,32.82,10.0,2.9
1987,103.72,32.25,5.0,2.7
1987,103.17,30.5,30.0,2.9
1987,99.87,28.75,15.0,2.7
1987,102.18,29.2,15.0,3.9
1987,102.88,23.88,10.0,2.6
1987,101.38,32.08,25.0,2.5
1987,103.63,29.38,10.0,2.7
1987,101.93,25.3,15.0,3.6
1987,103.17,24.32,15.0,3.1
1987,102.92,32.72,10.0,3.0
1987,101.08,27.88,20.0,2.6
1987,104.68,33.2,20.0,1.7
1987,103.57,28.83,15.0,2.5
1987,101.05,27.93,15.0,2.6
1987,104.13,29.43,15.0,3.4
1987,102.6,32.98,10.0,2.7
1987,105.23,28.13,15.0,3.0
1987,100.75,28.02,5.0,2.7
1987,101.98,26.93,15.0,3.3
1987,104.77,33.4,17.0,1.8
1987,99.17,25.18,10.0,2.5
1987,99.18,24.93,15.0,5.0
1987,103.7,30.27,30.0,3.0
1987,99.98,25.6,5.0,3.2
1987,99.2,24.88,5.0,3.2
1987,104.02,25.72,10.0,2.5
1987,105.0,33.1,9.0,2.5
1987,103.35,30.75,30.0,2.7
1987,101.42,27.03,15.0,2.5
1987,101.97,26.93,15.0,3.5
1987,101.98,26.93,15.0,2.6
1987,101.2,27.02,15.0,2.5
1987,98.72,24.48,10.0,2.5
1987,103.9,33.23,18.0,2.5
1987,100.1,26.4,10.0,2.7
1987,104.43,33.2,2.0,1.5
1987,98.72,25.2,10.0,2.9
1987,104.73,33.03,19.0,2.0
1987,100.68,31.37,10.0,2.7
1987,103.83,31.33,10.0,2.5
1987,101.17,27.87,15.0,3.4
1987,104.9,28.77,10.0,2.8
1987,102.4,28.93,15.0,2.9
1987,104.92,28.83,30.0,3.6
1987,100.23,26.17,10.0,3.1
1987,103.67,28.63,10.0,3.9
1987,102.13,32.52,10.0,2.8
1987,104.68,32.92,12.0,3.1
1987,99.22,30.58,10.0,2.7
1987,100.13,25.32,5.0,3.2
1987,100.38,29.7,10.0,2.5
1987,103.5,27.98,10.0,2.9
1987,102.42,26.82,25.0,2.5
1987,103.92,33.1,15.0,2.9
1987,100.7,28.07,5.0,3.0
1987,104.65,29.15,10.0,2.5
1987,100.93,27.07,10.0,3.2
1987,102.3,29.05,20.0,2.7
1987,102.85,32.78,20.0,2.6
1987,102.52,24.33,10.0,2.5
1987,100.75,27.83,10.0,2.7
1987,100.85,31.25,10.0,3.2
1987,102.52,24.32,5.0,2.5
1987,103.65,31.83,15.0,3.6
1987,102.75,31.88,10.0,2.5
1987,102.52,24.35,5.0,2.8
1987,102.52,24.33,10.0,2.5
1987,103.67,31.83,15.0,3.7
1987,102.52,24.35,10.0,3.2
1987,102.5,24.33,10.0,3.2
1988,100.83,27.75,15.0,2.6
1988,103.88,31.48,10.0,2.6
1988,103.53,31.92,15.0,2.6
1988,100.93,27.22,17.0,5.5
1988,101.58,30.4,10.0,2.7
1988,101.07,28.1,15.0,2.6
1988,100.92,27.18,10.0,2.6
1988,103.25,30.65,10.0,3.8
1988,103.25,30.68,5.0,2.8
1988,103.23,30.58,10.0,2.8
1988,98.82,24.7,10.0,4.2
1988,102.92,31.52,5.0,3.6
1988,100.13,25.4,10.0,3.2
1988,102.4,30.08,20.0,3.0
1988,102.88,29.95,30.0,3.1
1988,104.17,31.77,10.0,2.5
1988,99.07,24.87,5.0,2.5
1988,102.8,25.88,5.0,3.5
1988,103.5,28.87,10.0,2.5
1988,98.83,24.72,10.0,3.6
1988,102.8,25.87,10.0,2.6
1988,102.72,25.97,15.0,3.1
1988,102.85,24.53,5.0,3.5
1988,103.55,32.05,5.0,2.9
1988,100.92,29.15,5.0,2.6
1988,102.82,25.87,5.0,3.3
1988,100.88,29.15,10.0,2.7
1988,101.0,27.3,15.0,3.5
1988,101.1,27.2,15.0,3.3
1988,104.1,31.62,10.0,2.7
1988,104.08,31.53,15.0,3.0
1988,104.0,29.27,10.0,2.8
1988,100.9,29.15,15.0,3.2
1988,104.12,31.62,5.0,3.0
1988,104.52,33.18,4.0,2.2
1988,102.68,27.02,10.0,2.7
1988,101.1,27.48,10.0,2.5
1988,101.17,27.5,10.0,2.9
1988,102.38,30.03,15.0,2.9
1988,102.87,30.38,30.0,2.8
