year,lon,lat,dep,mag
1970,102.88,24.42,16.0,3.6
1970,102.78,23.97,12.0,2.5
1970,102.88,24.87,16.0,4.4
1970,102.92,24.43,10.0,3.3
1970,102.88,24.43,15.0,3.0
1970,102.9,24.45,16.0,3.0
1970,102.43,24.1,12.0,2.1
1970,102.85,23.88,12.0,2.1
1970,102.53,24.1,12.0,1.8
1970,102.75,24.37,16.0,3.3
1970,102.73,24.02,13.0,2.9
1970,102.52,24.12,10.0,2.2
1970,102.45,24.13,11.0,2.4
1970,102.73,23.93,6.0,2.5
1970,102.55,24.15,5.0,1.5
1970,102.47,24.08,10.0,3.6
1970,102.42,24.08,10.0,2.8
1970,102.88,24.45,11.0,4.0
1970,102.48,24.12,9.0,2.5
1970,102.45,24.2,9.0,2.8
1970,102.45,24.15,10.0,1.8
1970,102.48,24.15,8.0,3.6
1970,102.92,24.45,11.0,4.0
1970,102.25,24.18,12.0,1.8
1970,102.47,24.15,12.0,3.4
1970,102.3,24.22,14.0,1.8
1970,102.4,24.23,12.0,1.8
1970,102.43,24.18,12.0,2.3
1970,102.4,24.1,13.0,2.4
1970,102.27,24.2,13.0,2.3
1970,102.27,24.22,13.0,2.4
1970,102.88,23.83,20.0,3.5
1970,102.87,23.88,9.0,1.7
1970,102.85,23.88,6.0,2.6
1970,102.5,24.12,11.0,2.0
1970,102.47,24.12,8.0,1.5
1970,102.55,24.07,13.0,4.0
1970,102.42,24.17,9.0,2.7
1970,102.45,24.13,4.0,2.2
1970,102.92,23.9,12.0,1.5
1970,102.42,24.15,13.0,3.7
1970,102.55,24.12,11.0,3.5
1970,102.52,24.08,7.0,1.9
1970,100.87,22.87,22.0,2.1
1970,100.88,22.87,20.0,1.9
1970,100.88,22.9,26.0,2.8
1970,102.65,24.08,13.0,2.9
1970,100.9,22.87,23.0,2.4
1970,102.58,24.1,15.0,1.3
1970,102.93,23.92,10.0,2.3
1970,100.9,22.87,21.0,2.5
1970,102.43,24.13,10.0,2.2
1970,100.9,22.87,19.0,1.9
1970,102.95,23.85,11.0,2.5
1970,100.87,22.88,23.0,3.1
1970,100.88,22.88,18.0,1.7
1970,102.42,24.05,7.0,2.8
1970,102.4,24.1,11.0,3.0
1970,100.88,22.87,18.0,1.7
1970,100.87,22.88,20.0,1.6
1970,100.88,22.87,22.0,2.1
1970,102.8,23.95,4.0,2.5
1970,102.55,24.08,6.0,2.2
1970,102.5,24.1,9.0,1.9
1970,102.43,24.1,11.0,1.6
1970,102.5,24.08,8.0,2.1
1970,102.42,24.22,10.0,1.9
1970,102.4,24.12,11.0,3.5
1970,100.88,22.87,22.0,2.5
1970,100.9,22.85,20.0,1.8
1970,102.9,23.9,10.0,2.6
1970,100.82,22.9,13.0,2.7
1970,102.37,24.2,8.0,2.2
1970,102.23,24.22,5.0,3.0
1970,100.83,22.87,20.0,2.6
1970,102.43,24.13,9.0,2.6
1970,100.88,22.87,19.0,1.5
1970,102.6,24.05,9.0,3.4
1970,100.87,22.88,17.0,2.6
1970,102.43,24.15,11.0,2.6
1970,100.88,22.85,19.0,2.1
1970,102.42,24.12,8.0,1.8
1970,100.88,22.88,24.0,2.1
1970,102.47,24.13,13.0,1.6
1970,102.75,23.98,11.0,2.0
1970,102.45,24.07,9.0,1.9
1970,102.38,24.23,10.0,2.1
1970,102.43,24.12,8.0,2.3
1970,102.32,24.35,8.0,2.4
1970,102.22,23.52,20.0,3.2
1970,103.35,23.72,12.0,2.1
1970,102.75,24.35,9.0,2.8
1970,100.8,22.88,25.0,3.1
1970,102.58,24.1,12.0,2.4
1970,100.88,22.87,19.0,2.0
1970,102.43,24.08,6.0,1.1
1970,102.43,24.28,12.0,3.8
1970,100.88,22.85,20.0,2.2
1970,102.6,24.02,7.0,2.4
1970,100.85,22.87,17.0,2.5
1970,100.83,22.92,33.0,2.9
1970,102.92,23.88,10.0,2.7
1970,102.9,23.9,15.0,2.8
1970,102.45,24.15,8.0,1.9
1970,100.87,22.88,23.0,2.9
1970,102.38,24.13,10.0,2.2
1970,102.45,24.08,8.0,1.6
1970,102.78,24.03,13.0,2.6
1970,102.4,24.13,5.0,1.5
1970,100.87,22.9,20.0,2.7
1970,101.42,26.28,13.0,2.4
1970,102.2,23.7,12.0,2.9
1970,102.43,24.1,10.0,1.1
1970,102.92,23.92,10.0,2.6
1970,102.53,24.17,6.0,2.0
1970,102.45,24.08,10.0,1.6
1970,102.45,24.1,9.0,2.7
1970,102.68,23.98,10.0,2.0
1970,102.88,23.98,10.0,2.7
1970,102.45,24.1,9.0,2.6
1970,100.87,22.88,17.0,2.5
1970,103.1,30.6,26.0,3.7
1970,103.1,30.6,32.0,3.3
1970,103.2,30.5,38.0,2.2
1970,102.48,24.08,13.0,2.9
1970,103.13,23.83,26.0,2.4
1970,103.1,30.6,34.0,2.0
1970,103.1,30.7,68.0,2.0
1970,103.0,30.6,20.0,1.9
1970,102.7,24.0,11.0,2.4
1970,100.87,22.87,20.0,1.9
1970,103.03,23.77,23.0,2.7
1970,103.1,30.5,38.0,2.1
1970,103.0,30.7,30.0,4.7
1970,103.1,30.6,40.0,2.3
1970,102.48,24.12,12.0,2.5
1970,102.82,23.9,10.0,3.4
1970,100.9,22.83,19.0,1.9
1970,103.3,30.4,40.0,2.2
1970,103.0,30.7,32.0,1.7
1970,103.1,30.4,29.0,2.4
1970,103.1,30.5,28.0,2.5
1970,102.93,23.88,12.0,2.7
1970,103.2,30.6,53.0,4.7
1970,103.3,30.4,60.0,2.3
1970,102.73,24.08,16.0,2.9
1970,102.75,23.98,16.0,3.1
1970,100.92,22.93,29.0,2.4
1970,100.92,22.92,22.0,2.0
1970,100.85,22.87,17.0,2.5
1970,103.08,23.87,23.0,2.6
1970,105.12,26.07,8.0,4.8
1970,100.87,22.9,28.0,3.0
1970,100.85,22.88,24.0,3.0
1970,103.85,33.3,16.0,3.7
1970,104.17,33.37,18.0,2.8
1970,104.18,33.4,22.0,3.6
1970,102.83,23.95,17.0,2.5
1970,104.1,30.2,39.0,3.1
1970,101.57,26.58,10.0,2.0
1970,103.2,30.6,33.0,3.8
1970,103.0,30.6,27.0,3.0
1970,102.92,23.92,14.0,2.9
1970,102.48,24.03,15.0,3.3
1970,103.0,30.6,31.0,2.9
1970,100.15,26.98,12.0,1.9
1970,103.1,30.4,30.0,2.4
1970,102.9,30.6,5.0,2.6
1970,103.8,31.7,17.0,2.1
1970,100.88,27.12,27.0,2.4
1970,103.8,31.7,5.0,2.0
1970,103.1,30.6,30.0,2.6
1970,103.4,30.4,47.0,2.8
1970,103.1,30.6,27.0,3.5
1970,103.1,30.5,29.0,2.3
1970,103.2,30.5,30.0,2.7
1970,100.85,27.58,34.0,3.8
1970,102.3,29.2,35.0,2.5
1970,102.87,23.85,20.0,3.0
1970,103.3,30.2,26.0,2.5
1970,102.88,23.92,17.0,2.9
1970,103.1,30.6,38.0,2.1
1970,103.2,30.6,44.0,2.7
1970,100.22,26.32,22.0,2.5
1970,100.22,26.27,19.0,2.5
1970,103.8,31.5,5.0,3.1
1970,102.68,23.95,10.0,3.0
1970,103.2,30.5,41.0,2.6
1970,103.1,30.6,27.0,3.1
1970,102.4,25.53,28.0,2.4
1970,102.53,24.08,11.0,4.1
1970,102.5,24.07,10.0,3.6
1970,102.37,24.22,10.0,1.9
1970,102.4,30.0,32.0,2.2
1970,102.62,24.05,16.0,3.2
1970,104.82,33.27,30.0,3.2
1970,102.92,23.87,9.0,2.3
1970,102.85,23.98,15.0,2.2
1970,102.83,23.9,15.0,2.3
1970,102.87,23.95,20.0,2.3
1970,103.0,30.6,50.0,1.7
1970,102.5,30.0,17.0,1.8
1970,100.18,26.3,17.0,1.8
1970,102.93,23.92,11.0,2.9
1970,100.1,27.38,24.0,2.3
1970,103.4,29.6,28.0,2.5
1970,102.93,23.93,21.0,2.4
1970,103.2,30.6,50.0,1.8
1970,99.9,27.58,33.0,2.8
1970,102.6,30.4,20.0,1.5
1970,102.4,30.1,30.0,2.1
1970,102.8,30.5,14.0,1.9
1970,102.5,30.3,60.0,1.8
1970,103.4,30.6,27.0,2.3
1970,103.7,30.7,20.0,2.3
1970,103.2,30.6,30.0,2.5
1970,100.67,26.48,25.0,2.7
1970,100.7,26.52,30.0,2.4
1970,103.5,30.8,19.0,2.3
1970,103.2,30.0,39.0,2.3
1970,103.0,30.6,38.0,2.2
1970,102.35,27.97,19.0,1.9
1970,103.18,23.8,14.0,2.7
1970,103.1,30.8,18.0,2.0
1970,103.0,30.2,18.0,2.1
1970,100.82,26.98,20.0,2.6
1970,102.48,30.1,16.0,2.4
1970,102.92,30.62,17.0,2.6
1970,102.25,27.83,18.0,2.0
1970,103.47,30.97,14.0,2.5
1970,102.95,23.88,20.0,3.2
1970,103.6,28.53,10.0,5.4
1970,102.13,26.1,13.0,2.2
1970,100.35,27.13,22.0,2.8
1970,99.1,28.6,20.0,4.3
1970,102.17,26.17,19.0,2.8
1970,102.82,27.45,5.0,2.2
1970,102.13,26.1,23.0,2.0
1970,103.62,28.6,16.0,3.1
1970,103.6,28.58,13.0,2.9
1970,103.62,28.62,15.0,3.0
1970,103.62,28.58,10.0,3.3
1970,103.6,28.6,20.0,3.3
1970,102.3,29.13,22.0,2.8
1970,102.77,30.43,31.0,2.4
1970,103.62,28.58,16.0,3.0
1970,102.83,29.97,36.0,2.5
1970,103.62,28.6,17.0,2.7
1970,103.63,28.58,15.0,3.5
1970,103.62,28.6,13.0,2.7
1970,100.82,26.87,18.0,2.6
1970,103.65,28.6,16.0,3.1
1970,103.63,28.6,15.0,3.0
1970,103.63,28.58,14.0,3.1
1970,102.47,30.03,28.0,2.3
1970,103.63,28.62,10.0,3.1
1970,103.6,28.62,10.0,3.4
1970,100.32,27.3,32.0,2.0
1970,103.67,28.6,13.0,3.4
1970,100.35,26.97,22.0,2.2
1970,103.67,28.58,14.0,2.7
1970,103.65,28.58,18.0,2.5
1970,100.87,26.62,19.0,2.4
1970,102.25,28.82,25.0,2.5
1970,100.7,26.87,26.0,2.1
1970,101.33,32.15,20.0,5.5
1970,103.52,28.62,16.0,2.4
1970,102.38,29.12,5.0,3.0
1970,103.92,29.4,25.0,3.0
1970,102.02,29.83,13.0,2.4
1970,100.72,26.75,21.0,2.5
1970,100.55,26.17,31.0,2.1
1970,102.5,30.42,16.0,2.4
1970,100.2,26.33,25.0,2.5
1970,100.17,26.33,27.0,2.1
1970,100.2,26.3,28.0,2.2
1970,102.43,28.98,15.0,2.9
1970,100.2,26.28,25.0,2.2
1970,100.73,26.88,23.0,1.9
1970,100.8,26.93,18.0,1.8
1970,100.22,26.28,20.0,2.4
1970,100.17,26.25,14.0,3.2
1970,100.72,26.77,20.0,1.4
1970,102.7,28.25,27.0,2.9
1970,102.88,30.63,12.0,2.4
1970,101.92,26.45,8.0,1.1
1970,102.28,27.92,14.0,1.8
1970,99.9,27.18,24.0,2.0
1970,101.93,26.27,10.0,1.7
1970,104.8,33.18,30.0,3.2
1970,101.4,32.15,50.0,5.5
1970,101.3,32.2,15.0,4.7
1970,100.0,27.47,17.0,2.3
1970,100.83,26.95,21.0,2.7
1970,100.7,27.12,23.0,2.6
1970,100.75,26.72,17.0,1.9
1970,100.27,26.27,23.0,2.2
1970,102.1,30.17,18.0,2.2
1970,100.68,27.25,25.0,2.0
1970,102.17,26.37,20.0,1.9
1970,102.85,30.05,33.0,3.1
1970,102.85,30.03,33.0,2.6
1970,102.8,30.0,35.0,2.2
1970,100.68,26.6,10.0,2.5
1970,100.43,26.93,12.0,2.0
1970,100.17,27.0,11.0,1.8
1970,100.37,26.93,19.0,3.3
1970,100.38,27.0,24.0,1.6
1970,101.4,32.7,28.0,2.7
1970,102.85,27.83,15.0,2.7
1971,102.3,29.2,18.0,2.0
1971,103.27,29.93,32.0,2.2
1971,101.93,26.37,12.0,1.4
1971,103.1,31.47,30.0,3.0
1971,100.18,27.57,8.0,3.0
1971,102.35,29.97,24.0,1.5
1971,102.35,29.97,20.0,2.2
1971,102.38,29.97,22.0,1.5
1971,103.93,31.0,16.0,2.4
1971,101.05,27.0,21.0,2.0
1971,104.62,33.17,24.0,3.5
1971,101.52,26.48,30.0,1.7
1971,102.33,29.95,27.0,2.0
1971,102.18,26.3,30.0,2.7
1971,100.03,27.52,14.0,2.6
1971,102.2,26.0,30.0,2.5
1971,100.83,27.13,13.0,2.4
1971,104.67,33.15,16.0,2.4
1971,101.63,26.47,16.0,1.8
1971,103.12,29.6,17.0,1.6
1971,100.72,26.87,24.0,2.3
1971,100.78,27.05,22.0,2.6
1971,102.27,26.3,13.0,1.8
1971,103.52,29.25,23.0,1.5
1971,100.53,25.45,17.0,2.6
1971,101.07,27.23,21.0,2.5
1971,103.4,30.83,5.0,2.2
1971,100.7,26.48,13.0,1.7
1971,100.73,26.47,12.0,1.6
1971,103.45,29.47,46.0,2.5
1971,102.83,27.85,13.0,2.1
1971,102.8,27.83,12.0,1.9
1971,102.83,27.83,13.0,2.2
1971,103.38,31.0,8.0,3.0
1971,102.93,29.93,27.0,2.1
1971,103.17,29.8,23.0,2.0
1971,103.1,29.58,22.0,2.1
1971,103.02,27.15,22.0,3.7
1971,100.33,27.12,31.0,2.5
1971,102.77,27.83,12.0,2.5
1971,102.32,29.17,20.0,1.9
1971,103.12,30.33,41.0,3.0
1971,102.2,29.03,30.0,3.7
1971,100.83,27.0,9.0,2.1
1971,102.9,27.8,12.0,2.0
1971,102.97,31.42,13.0,2.0
1971,102.42,29.07,20.0,2.0
1971,103.47,31.0,25.0,2.2
1971,100.25,27.4,11.0,2.9
1971,102.8,32.0,31.0,2.7
1971,100.9,28.3,8.0,2.1
1971,103.02,30.6,42.0,2.8
1971,100.88,26.95,23.0,2.7
1971,100.02,26.0,27.0,2.8
1971,103.38,31.27,42.0,2.7
1971,100.68,26.87,23.0,1.7
1971,101.88,25.2,20.0,2.5
1971,100.25,27.43,22.0,3.3
1971,102.88,23.88,18.0,2.7
1971,103.52,30.87,18.0,2.1
1971,102.7,30.03,22.0,1.9
1971,102.42,30.08,19.0,2.4
1971,102.5,29.8,23.0,2.2
1971,104.6,30.73,18.0,3.1
1971,99.98,25.57,11.0,2.8
1971,103.6,28.8,17.0,5.9
1971,103.67,28.82,15.0,5.7
1971,103.6,28.82,10.0,5.3
1971,103.62,28.83,19.0,5.4
1971,101.95,27.73,5.0,2.7
1971,101.98,27.73,5.0,3.7
1971,103.62,28.8,17.0,5.0
1971,103.58,28.87,21.0,3.4
1971,100.13,26.32,21.0,2.2
1971,103.73,28.73,5.0,5.4
1971,103.63,28.8,15.0,3.8
1971,103.65,28.82,16.0,2.9
1971,103.57,28.83,26.0,2.6
1971,103.68,28.87,14.0,2.9
1971,103.67,28.82,14.0,2.0
1971,103.57,26.62,20.0,2.4
1971,103.73,28.92,7.0,2.1
1971,103.52,28.8,22.0,2.7
1971,102.43,28.57,26.0,1.8
1971,103.6,28.9,8.0,3.0
1971,103.62,28.85,18.0,3.2
1971,103.62,28.8,22.0,2.2
1971,103.67,28.93,14.0,1.8
1971,103.62,28.82,18.0,3.3
1971,103.5,28.8,8.0,2.0
1971,103.7,28.83,14.0,2.0
1971,103.62,28.73,12.0,2.5
1971,103.58,28.78,20.0,2.2
1971,102.92,30.15,30.0,3.5
1971,103.72,28.92,13.0,2.4
1971,103.8,28.7,13.0,2.3
1971,103.62,28.87,16.0,2.4
1971,103.6,28.8,18.0,3.1
1971,103.55,28.8,9.0,2.0
1971,102.4,30.0,25.0,2.0
1971,103.53,28.77,12.0,2.0
1971,103.7,28.9,16.0,2.1
1971,103.5,28.8,8.0,1.8
1971,103.1,29.7,28.0,2.4
1971,103.6,28.8,10.0,2.2
1971,103.55,28.83,14.0,2.3
1971,103.73,28.88,14.0,2.4
1971,103.8,28.9,13.0,1.9
1971,103.68,28.9,26.0,2.0
1971,103.63,28.85,14.0,2.3
1971,103.58,28.75,6.0,2.4
1971,103.67,28.65,12.0,1.7
1971,103.58,28.8,4.0,2.3
1971,103.6,28.7,7.0,2.1
1971,101.32,26.22,22.0,3.3
1971,103.53,28.73,6.0,2.4
1971,103.67,28.85,15.0,2.2
1971,103.47,29.43,47.0,2.6
1971,103.92,29.63,14.0,2.8
1971,103.52,28.78,4.0,2.8
1971,103.5,28.88,10.0,2.6
1971,103.5,28.8,9.0,2.4
1971,103.52,28.8,5.0,2.3
1971,103.58,28.82,10.0,2.2
1971,103.6,28.77,12.0,2.3
1971,103.58,28.88,17.0,2.3
1971,103.13,30.45,37.0,3.0
1971,103.65,28.62,17.0,2.7
1971,103.53,28.82,7.0,2.4
1971,102.17,28.28,16.0,2.4
1971,103.62,28.8,10.0,3.2
1971,102.37,29.0,16.0,3.0
1971,102.7,29.97,19.0,2.3
1971,103.12,30.0,40.0,2.7
1971,101.4,27.03,20.0,2.5
1971,104.2,32.7,20.0,4.8
1971,103.52,28.83,10.0,2.4
1971,103.58,28.82,8.0,2.3
1971,103.52,28.83,10.0,2.4
1971,103.58,28.82,10.0,2.5
1971,103.65,28.85,15.0,2.6
1971,103.63,28.83,9.0,2.4
1971,103.6,28.8,12.0,3.8
1971,103.62,28.85,5.0,2.1
1971,103.58,28.82,11.0,5.3
1971,103.6,28.82,8.0,3.8
1971,103.6,28.83,12.0,3.6
1971,103.6,28.82,10.0,3.0
1971,103.58,28.87,10.0,1.9
1971,103.6,28.83,10.0,2.1
1971,103.57,28.8,7.0,2.3
1971,103.6,28.83,5.0,2.3
1971,100.28,27.48,26.0,2.3
1971,103.65,28.88,12.0,2.3
1971,103.62,28.78,18.0,3.5
1971,103.62,28.78,18.0,2.1
1971,100.48,27.5,27.0,2.0
1971,99.67,25.92,19.0,2.5
1971,103.62,28.73,10.0,2.5
1971,102.5,29.65,24.0,2.9
1971,103.13,30.02,23.0,3.0
1971,103.58,28.83,7.0,2.5
1971,100.1,26.0,31.0,2.6
1971,103.7,28.98,17.0,2.2
1971,103.58,28.78,6.0,2.3
1971,100.22,26.28,17.0,3.0
1971,102.58,30.03,25.0,2.4
1971,100.0,27.08,29.0,2.6
1971,103.32,29.7,18.0,2.0
1972,102.45,24.15,15.0,4.5
1972,102.37,23.53,17.0,3.3
1972,102.4,23.52,10.0,2.2
1972,102.45,23.45,19.0,3.3
1972,100.3,27.25,14.0,2.7
1972,102.55,27.75,25.0,2.3
1972,102.33,29.98,25.0,2.0
1972,102.35,30.0,24.0,1.9
1972,102.65,23.52,12.0,2.1
1972,102.55,29.78,22.0,2.3
1972,101.88,27.0,17.0,3.3
1972,102.4,24.1,15.0,5.1
1972,103.15,29.97,30.0,1.6
1972,102.4,30.0,29.0,2.5
1972,103.55,28.75,18.0,3.3
1972,103.0,30.67,36.0,1.7
1972,102.33,29.15,20.0,2.0
1972,102.45,30.15,20.0,3.1
1972,100.37,24.97,15.0,3.1
1972,100.2,26.0,28.0,2.2
1972,100.65,26.68,28.0,2.7
1972,103.13,29.3,27.0,3.1
1972,103.0,30.6,26.0,2.4
1972,103.1,29.5,20.0,2.0
1972,101.8,29.4,15.0,5.2
1972,103.12,29.32,25.0,1.8
1972,103.1,29.3,30.0,2.0
1972,102.3,29.2,20.0,2.5
1972,103.02,30.38,35.0,3.0
1972,102.25,28.25,20.0,2.4
1972,102.4,27.7,25.0,2.3
1972,102.4,27.9,14.0,5.2
1972,102.3,27.9,15.0,2.4
1972,102.57,27.95,25.0,2.5
1972,103.3,29.87,20.0,2.4
1972,103.0,30.4,20.0,3.7
1972,103.0,30.4,30.0,3.4
1972,103.2,30.1,30.0,2.6
1972,102.3,29.1,15.0,2.3
1972,99.98,25.97,24.0,2.4
1972,100.08,25.98,18.0,2.2
1972,100.75,26.55,20.0,2.4
1972,103.62,29.23,18.0,2.9
1972,102.27,28.83,10.0,2.6
1972,102.15,28.88,20.0,4.1
1972,100.08,27.1,20.0,2.6
1972,101.38,31.97,18.0,2.4
1972,102.72,29.98,6.0,3.8
1972,102.75,29.87,29.0,2.2
1972,100.4,22.7,30.0,5.4
1972,102.2,29.62,20.0,1.9
1972,103.43,32.17,30.0,3.0
1972,101.68,27.45,40.0,3.7
1972,103.18,30.0,30.0,3.3
1972,100.03,26.87,32.0,2.4
1972,103.5,30.68,18.0,2.8
1972,100.85,27.25,23.0,2.6
1972,100.75,27.13,23.0,2.0
1972,101.65,30.18,13.0,5.6
1972,101.58,30.17,22.0,5.6
1972,101.57,30.17,19.0,5.7
1972,101.55,30.25,27.0,5.0
1972,100.78,26.97,18.0,2.5
1972,100.18,26.3,20.0,2.6
1972,103.5,32.08,45.0,2.5
1972,103.67,31.9,24.0,2.8
1972,101.9,26.5,15.0,1.3
1972,103.0,30.62,20.0,3.1
1972,102.4,29.0,17.0,2.9
1972,100.78,26.92,7.0,3.5
1972,100.83,27.02,8.0,2.0
1972,100.25,26.2,22.0,2.8
1972,100.2,26.22,16.0,2.8
1972,100.25,26.23,15.0,2.8
1972,100.18,26.23,31.0,3.0
1972,100.25,26.23,32.0,2.9
1972,100.2,26.22,27.0,2.3
1972,103.7,28.6,16.0,2.4
1972,102.3,25.75,26.0,2.5
1972,102.33,25.73,17.0,2.4
1973,102.22,27.13,8.0,1.7
1973,101.98,26.37,20.0,2.0
1973,105.0,33.1,17.0,2.2
1973,102.55,24.12,20.0,3.0
1973,102.98,29.97,35.0,2.3
1973,102.32,29.38,20.0,1.8
1973,103.12,30.27,38.0,1.8
1973,100.4,31.5,17.0,7.6
1973,100.2,31.5,17.0,5.2
1973,100.8,31.43,26.0,5.0
1973,100.3,31.4,8.0,6.0
1973,100.72,26.52,17.0,3.4
1973,104.43,33.2,15.0,2.4
1973,103.38,30.9,25.0,2.8
1973,102.67,28.65,30.0,3.1
1973,103.22,29.8,24.0,3.2
1973,101.4,32.2,20.0,2.7
1973,101.0,22.1,10.0,5.5
1973,100.65,26.98,30.0,2.0
1973,100.8,27.17,26.0,2.4
1973,99.9,25.88,30.0,3.0
1973,100.37,27.08,35.0,2.6
1973,100.72,26.65,15.0,2.4
1973,100.88,26.92,24.0,2.6
1973,104.08,32.88,12.0,5.1
1973,100.4,27.0,17.0,3.3
1973,100.4,27.0,19.0,3.1
1973,100.4,27.0,17.0,3.9
1973,102.4,28.9,35.0,2.2
1973,100.93,26.03,26.0,2.4
1973,100.17,26.17,16.0,2.4
1973,104.87,33.22,18.0,2.7
1973,100.3,26.25,10.0,3.0
1973,100.83,26.93,14.0,3.1
1973,103.3,30.0,19.0,2.5
1973,100.27,26.25,16.0,3.6
1973,100.3,26.95,24.0,2.7
1973,100.77,25.8,22.0,2.7
