year,lon,lat,dep,mag
2002,104.67,28.17,8.0,2.7
2002,103.52,29.47,8.0,1.8
2002,99.08,25.2,3.0,2.2
2002,99.35,31.38,12.0,2.1
2002,103.53,29.42,7.0,2.0
2002,99.33,31.42,12.0,1.8
2002,99.77,25.8,9.0,1.5
2002,105.6,29.27,10.0,2.5
2002,102.52,26.25,2.0,2.0
2002,102.4,29.07,14.0,1.7
2002,102.85,23.45,20.0,1.5
2002,102.47,30.53,9.0,1.8
2002,101.98,29.55,6.0,1.5
2002,104.12,32.58,8.0,2.8
2002,103.48,29.47,5.0,2.3
2002,99.97,26.52,10.0,1.7
2002,102.27,29.28,3.0,1.0
2002,102.28,29.32,1.0,1.2
2002,102.97,29.92,5.0,1.3
2002,102.17,29.38,5.0,1.9
2002,103.17,30.02,10.0,1.3
2002,104.08,31.57,5.0,2.7
2002,103.13,31.28,5.0,2.4
2002,99.77,25.77,1.0,1.8
2002,102.17,31.83,10.0,1.9
2002,99.58,27.68,5.0,1.8
2002,100.03,30.75,15.0,2.5
2002,102.5,29.05,15.0,2.2
2002,99.97,27.77,13.0,2.0
2002,105.58,29.43,9.0,2.2
2002,99.63,25.7,17.0,2.0
2002,99.63,25.68,17.0,1.9
2002,100.72,26.57,10.0,1.8
2002,102.3,25.78,9.0,1.5
2002,103.52,33.27,3.0,2.4
2002,99.58,25.15,10.0,1.5
2002,100.55,25.72,10.0,3.5
2002,100.58,25.72,8.0,2.4
2002,100.1,25.4,9.0,2.3
2002,100.25,26.2,8.0,1.3
2002,101.05,29.38,3.0,1.9
2002,100.07,23.38,1.0,2.3
2002,102.07,24.43,10.0,2.9
2002,101.37,31.87,6.0,2.2
2002,103.48,29.43,7.0,2.2
2002,102.63,24.37,10.0,1.4
2002,100.55,23.45,10.0,2.9
2002,100.57,23.38,10.0,2.0
2002,100.75,26.93,13.0,2.0
2002,104.02,31.62,12.0,3.7
2002,100.72,26.9,13.0,2.1
2002,104.27,31.52,18.0,1.3
2002,104.07,31.62,5.0,1.1
2002,105.3,29.42,5.0,2.2
2002,105.43,23.2,5.0,2.0
2002,102.73,25.07,19.0,1.8
2002,101.53,24.82,10.0,1.2
2002,99.37,24.93,10.0,2.7
2002,99.78,25.83,10.0,2.0
2002,99.77,25.83,9.0,2.4
2002,104.72,33.05,14.0,2.0
2002,103.27,25.98,10.0,1.6
2002,103.55,27.38,15.0,2.3
2002,104.3,32.4,7.0,1.9
2002,102.68,27.47,5.0,2.5
2002,99.82,25.88,10.0,1.3
2002,98.85,21.82,10.0,2.6
2002,99.82,25.9,13.0,1.6
2002,99.82,25.9,15.0,1.9
2002,99.75,25.87,10.0,2.7
2002,99.82,25.9,13.0,1.3
2002,98.97,21.8,10.0,2.9
2002,103.98,31.48,12.0,1.0
2002,101.98,32.27,10.0,1.9
2002,102.52,29.05,10.0,1.6
2002,99.32,31.42,11.0,2.3
2002,100.78,25.27,25.0,2.2
2002,99.35,24.92,10.0,3.4
2002,100.58,26.88,10.0,2.2
2002,102.93,30.42,9.0,2.5
2002,103.18,31.33,3.0,2.0
2002,99.12,24.78,17.0,1.7
2002,98.88,24.48,10.0,1.9
2002,103.47,29.47,10.0,1.5
2002,99.83,26.07,1.0,1.8
2002,103.67,30.95,10.0,1.5
2002,102.1,25.03,10.0,1.2
2002,99.08,24.82,5.0,1.7
2002,105.45,29.27,15.0,2.1
2002,99.73,25.72,11.0,1.9
2002,99.77,25.93,9.0,2.1
2002,100.53,25.98,4.0,1.9
2002,99.73,25.72,10.0,1.2
2002,99.08,24.85,6.0,1.8
2002,104.75,25.02,10.0,2.2
2002,99.62,25.43,10.0,1.6
2002,102.6,29.67,5.0,1.6
2002,102.72,30.65,10.0,1.9
2002,103.4,31.1,12.0,2.2
2002,102.3,24.93,24.0,1.5
2002,100.1,29.82,1.0,2.4
2002,102.8,24.92,17.0,2.0
2002,100.33,26.77,24.0,1.5
2002,99.78,25.57,10.0,2.4
2002,98.37,25.52,16.0,1.9
2002,100.38,26.75,3.0,1.6
2002,100.37,26.8,24.0,1.3
2002,100.73,23.75,6.0,1.8
2002,99.72,25.82,9.0,1.2
2002,100.02,26.47,9.0,1.6
2002,105.45,32.48,5.0,1.5
2002,99.07,24.93,14.0,1.5
2002,101.98,29.73,8.0,1.4
2002,100.37,26.8,24.0,1.8
2002,100.38,29.87,8.0,2.0
2002,98.3,24.55,6.0,2.0
2002,103.17,23.78,10.0,2.0
2002,100.98,23.02,10.0,2.3
2002,99.75,25.72,10.0,1.4
2002,101.05,25.62,3.0,4.0
2002,100.07,30.8,8.0,2.6
2002,102.25,28.67,8.0,1.6
2002,105.47,29.22,7.0,2.3
2002,102.07,31.6,11.0,2.0
2002,99.13,24.18,4.0,1.6
2002,98.57,25.03,10.0,2.0
2002,99.8,26.12,3.0,2.0
2002,102.77,24.45,10.0,2.1
2002,105.12,31.95,6.0,2.4
2002,99.4,31.32,11.0,2.7
2002,101.87,29.03,11.0,1.8
2002,99.28,31.3,11.0,2.2
2002,103.93,31.72,5.0,2.3
2002,99.02,21.83,9.0,3.2
2002,98.87,24.47,10.0,1.3
2002,103.87,31.55,5.0,2.3
2002,99.28,31.38,7.0,2.5
2002,104.58,33.17,19.0,1.6
2002,105.43,29.27,5.0,2.1
2002,102.8,30.62,11.0,2.3
2002,101.18,28.35,1.0,2.5
2002,99.87,27.8,21.0,2.1
2002,99.72,25.77,18.0,1.3
2002,98.32,25.57,16.0,2.1
2002,100.13,27.18,10.0,2.1
2002,102.1,31.77,4.0,1.6
2002,102.23,28.9,9.0,1.2
2002,99.08,24.83,10.0,1.2
2002,102.37,24.33,24.0,1.6
2002,102.35,29.07,13.0,1.6
2002,102.02,29.68,5.0,2.3
2002,102.75,27.42,9.0,1.4
2002,103.57,32.72,8.0,1.8
2002,99.17,31.32,7.0,2.8
2002,102.03,29.67,2.0,2.1
2002,101.05,25.58,10.0,3.5
2002,100.8,22.5,10.0,2.6
2002,102.83,30.67,12.0,2.1
2002,100.88,27.63,12.0,2.2
2002,102.48,31.57,11.0,1.9
2002,101.02,25.6,10.0,2.3
2002,99.63,25.67,10.0,1.2
2002,104.45,23.77,23.0,2.2
2002,99.28,31.32,8.0,2.5
2002,102.88,25.12,25.0,1.9
2002,100.25,27.08,10.0,1.7
2002,99.58,25.92,19.0,1.1
2002,98.38,24.33,11.0,2.1
2002,104.08,31.4,12.0,1.2
2002,103.52,29.4,5.0,2.2
2002,104.07,31.47,13.0,1.3
2002,103.15,27.2,10.0,3.2
2002,103.07,24.83,16.0,1.7
2002,101.48,26.62,2.0,2.2
2002,99.38,23.67,10.0,1.9
2002,100.1,26.18,23.0,1.5
2002,99.0,31.43,10.0,2.9
2002,99.97,26.28,24.0,1.6
2002,103.58,29.23,10.0,1.2
2002,103.62,32.32,5.0,1.7
2002,103.62,30.97,7.0,1.7
2002,101.03,29.37,1.0,2.0
2002,98.92,25.23,3.0,2.3
2002,99.08,25.88,16.0,1.6
2002,99.22,22.52,7.0,2.2
2002,100.17,25.83,10.0,1.4
2002,100.33,23.3,10.0,1.9
2002,102.37,29.07,15.0,2.4
2002,99.93,26.3,10.0,1.5
2002,98.87,24.4,7.0,1.8
2002,103.38,29.5,7.0,1.7
2002,102.42,29.12,10.0,1.8
2002,104.35,31.42,10.0,2.1
2002,104.32,31.57,11.0,1.7
2002,104.3,31.53,9.0,1.8
2002,102.55,29.92,15.0,1.8
2002,102.83,27.7,5.0,1.6
2002,103.93,31.17,11.0,1.6
2002,100.73,27.15,5.0,2.0
2002,102.38,31.58,8.0,2.1
2002,101.6,26.12,10.0,1.8
2002,99.38,25.02,10.0,2.6
2002,99.28,31.4,15.0,2.8
2002,101.77,25.63,5.0,3.2
2002,103.67,31.08,15.0,1.3
2002,103.67,31.03,9.0,2.2
2002,103.67,28.02,15.0,2.4
2002,106.52,30.07,10.0,2.8
2002,100.37,27.3,10.0,2.0
2002,99.55,24.55,24.0,1.6
2002,99.67,24.7,10.0,1.7
2002,104.47,31.5,15.0,1.2
2002,100.07,25.6,19.0,1.6
2002,105.02,28.12,3.0,2.0
2002,104.38,31.52,10.0,1.6
2002,104.28,31.55,9.0,2.0
2002,103.57,31.43,15.0,1.5
2002,104.43,31.5,15.0,1.5
2002,104.38,31.45,10.0,1.4
2002,103.93,31.45,13.0,1.6
2002,103.95,31.52,15.0,1.3
2002,104.1,32.88,14.0,1.6
2002,102.0,29.42,8.0,2.5
2002,100.8,27.13,20.0,1.6
2002,100.57,26.23,10.0,1.8
2002,103.87,31.23,8.0,1.7
2002,100.13,26.23,13.0,1.5
2002,101.67,26.0,10.0,1.9
2002,102.63,29.52,5.0,1.6
2002,100.5,25.97,7.0,1.9
2002,101.22,26.83,7.0,2.3
2002,104.65,32.98,15.0,2.7
2002,104.75,32.93,11.0,1.6
2002,104.78,32.88,10.0,1.4
2002,103.72,23.53,10.0,1.9
2002,102.75,27.48,5.0,1.6
2002,102.35,29.78,5.0,1.3
2002,102.3,25.02,10.0,1.6
2002,102.32,27.87,6.0,1.2
2002,101.13,29.38,3.0,2.2
2002,100.07,31.0,11.0,2.3
2002,99.73,30.9,15.0,2.8
2002,100.08,25.42,10.0,1.6
2002,99.83,30.83,9.0,2.4
2002,99.78,30.88,14.0,2.1
2002,100.1,25.4,2.0,2.0
2002,100.12,25.4,12.0,1.4
2002,99.22,24.97,9.0,1.4
2002,99.3,26.05,7.0,1.7
2002,99.8,30.87,12.0,2.2
2002,102.67,27.62,5.0,1.1
2002,100.2,27.83,12.0,2.1
2002,99.82,30.87,10.0,2.2
2002,104.12,32.07,11.0,1.9
2002,99.8,30.87,5.0,2.6
2002,105.18,32.3,5.0,1.9
2002,102.35,28.33,12.0,1.9
2002,102.37,28.33,13.0,1.6
2002,99.13,25.08,4.0,1.9
2002,99.78,30.88,15.0,2.6
2002,101.48,28.42,3.0,1.9
2002,102.53,28.88,10.0,1.5
2002,99.03,24.9,14.0,1.8
2002,102.7,24.83,15.0,2.2
2002,102.67,24.98,2.0,1.3
2002,99.92,30.87,11.0,2.0
2002,104.18,32.42,1.0,1.8
2002,100.28,26.78,10.0,2.1
2002,100.28,26.8,10.0,1.6
2002,99.83,30.87,9.0,2.1
2002,98.5,30.88,10.0,2.8
2002,102.67,25.0,10.0,1.5
2002,100.18,25.38,18.0,1.6
2002,99.58,25.77,5.0,1.4
2002,103.78,23.2,5.0,1.6
2002,103.87,23.23,16.0,1.7
2002,103.88,23.2,19.0,1.5
2002,103.82,23.38,10.0,2.2
2002,99.23,24.62,6.0,2.0
2002,99.78,30.9,8.0,2.5
2002,103.18,29.97,10.0,1.8
2002,105.22,25.27,23.0,2.4
2002,106.7,29.88,14.0,2.4
2002,98.88,25.98,2.0,2.2
2002,98.33,24.87,6.0,1.7
2002,102.25,29.1,9.0,1.6
2002,103.77,23.45,15.0,2.1
2002,99.88,30.82,11.0,2.2
2002,99.88,30.85,11.0,2.1
2002,99.98,30.82,8.0,2.3
2002,98.13,25.2,10.0,2.4
2002,101.92,23.68,24.0,2.1
2002,99.92,30.88,8.0,2.4
2002,104.83,28.17,4.0,2.3
2002,104.7,28.1,10.0,2.6
2002,100.23,26.8,20.0,1.1
2002,100.55,26.27,16.0,1.6
2002,99.87,30.87,9.0,1.7
2002,102.63,23.2,5.0,1.5
2002,101.98,29.58,7.0,1.9
2002,102.57,26.52,12.0,2.3
2002,103.95,31.5,12.0,1.2
2002,99.82,30.87,12.0,2.0
2002,99.73,25.7,13.0,2.0
2002,100.8,27.0,15.0,2.8
2002,103.38,28.67,7.0,2.6
2002,100.85,27.0,25.0,2.4
2002,100.82,27.0,25.0,2.6
2002,101.13,29.47,12.0,1.9
2002,100.78,27.02,25.0,2.0
2002,99.27,24.93,22.0,1.8
2002,100.85,27.03,25.0,2.8
2002,100.82,27.03,25.0,2.0
2002,100.75,27.02,25.0,1.7
2002,104.88,28.38,15.0,2.2
2002,100.85,27.03,25.0,2.4
2002,99.83,30.88,9.0,2.4
2002,102.93,22.03,10.0,3.1
2002,100.73,26.58,25.0,2.1
2002,100.82,27.73,11.0,2.4
2002,101.77,25.22,7.0,2.0
2002,100.88,27.72,11.0,2.6
2002,100.83,27.73,15.0,2.6
2002,100.92,27.73,15.0,2.6
2002,100.82,27.72,9.0,2.4
2002,100.78,27.68,3.0,2.4
2002,100.77,27.73,10.0,2.6
2002,103.25,23.78,10.0,2.2
2002,100.83,27.03,25.0,2.3
2002,103.65,32.68,1.0,1.6
2002,100.83,27.03,25.0,1.9
2002,100.58,26.62,10.0,1.1
2002,101.0,29.48,12.0,1.9
2002,100.95,27.03,25.0,2.1
2002,102.63,25.63,9.0,1.8
2002,102.33,22.48,24.0,2.4
2002,101.97,29.58,2.0,2.1
2002,102.72,25.65,11.0,1.7
2002,102.78,27.47,3.0,1.1
2002,102.73,27.47,2.0,1.5
2002,102.35,27.78,9.0,1.9
2002,104.1,31.62,10.0,1.6
2002,103.8,23.35,10.0,1.6
2002,99.27,24.68,10.0,1.6
2002,100.18,26.27,17.0,1.1
2002,105.02,28.25,5.0,3.2
2002,102.03,29.62,7.0,1.4
2002,100.35,27.08,20.0,2.0
2002,103.57,29.43,10.0,2.0
2002,102.43,29.02,12.0,1.2
2002,103.27,29.98,5.0,1.9
2002,103.07,33.27,6.0,2.1
2002,99.37,31.38,20.0,2.6
2002,102.33,29.97,1.0,1.5
2002,101.43,27.53,9.0,2.1
2002,98.62,22.9,22.0,3.0
2002,102.03,29.1,14.0,1.6
2002,105.33,29.43,12.0,2.0
2002,103.9,31.22,8.0,1.8
2002,103.9,31.22,5.0,2.1
2002,104.08,31.6,5.0,1.4
2002,100.75,26.97,25.0,1.9
2002,100.12,25.38,10.0,1.7
2002,103.18,22.83,10.0,2.6
2002,98.82,24.43,4.0,1.9
2002,99.87,26.13,1.0,1.3
2002,102.13,30.08,8.0,2.0
2002,102.02,30.18,9.0,2.6
2002,103.83,23.32,5.0,1.5
2002,102.95,22.28,10.0,3.6
2002,103.0,22.28,10.0,3.5
2002,102.43,29.02,10.0,1.8
2002,99.93,25.83,14.0,1.6
2002,99.58,25.97,5.0,1.7
2002,100.62,26.23,10.0,1.5
2002,100.18,25.98,10.0,1.7
2002,103.97,31.07,7.0,2.0
2002,103.82,31.22,8.0,1.3
2002,100.88,26.98,5.0,2.3
2002,103.83,31.22,11.0,1.4
2002,98.45,25.03,11.0,2.2
2002,103.42,29.48,4.0,1.9
2002,104.28,31.9,4.0,1.6
2002,102.33,27.77,6.0,1.7
2002,102.75,31.8,1.0,1.7
2002,104.85,29.43,9.0,2.3
2002,105.17,32.15,12.0,2.0
2002,102.28,28.83,5.0,1.6
2002,100.43,22.37,10.0,3.0
2002,98.62,25.32,5.0,1.9
2002,100.4,22.33,10.0,2.9
2002,99.72,25.57,6.0,2.0
2002,102.22,25.8,10.0,2.3
2002,103.57,29.38,5.0,2.2
2002,100.23,22.12,6.0,2.0
2002,103.67,31.13,5.0,1.7
2002,99.8,26.12,16.0,1.4
2002,102.33,29.1,4.0,1.6
2002,104.27,31.6,5.0,1.2
2002,103.85,23.42,10.0,3.2
2002,102.35,29.08,15.0,2.6
2002,99.85,30.87,9.0,2.1
2002,102.43,28.78,5.0,1.8
2002,101.97,29.42,8.0,2.2
2002,102.55,24.83,25.0,1.9
2002,100.42,27.13,20.0,1.3
2002,103.9,31.27,9.0,2.0
2002,102.73,27.35,3.0,1.5
2002,101.35,29.32,15.0,1.7
2002,102.32,27.88,5.0,1.2
2002,101.82,27.33,8.0,2.1
2002,102.1,27.68,15.0,2.1
2002,101.92,31.92,5.0,1.8
2002,101.03,29.15,1.0,1.8
2002,103.87,31.47,5.0,1.1
2002,102.17,31.98,5.0,2.0
2002,103.08,27.43,13.0,1.8
2002,99.17,21.9,17.0,2.6
2002,102.43,27.52,13.0,2.5
2002,104.75,29.17,14.0,3.1
2002,99.85,30.87,12.0,2.9
2002,103.82,29.23,13.0,2.7
2002,102.38,29.02,10.0,1.6
2002,103.6,31.47,5.0,1.6
2002,102.67,30.65,15.0,2.2
2002,99.78,30.88,15.0,2.4
2002,101.13,27.77,2.0,1.9
2002,103.83,29.23,5.0,2.3
2002,100.83,31.88,15.0,1.9
2002,103.9,29.23,14.0,2.6
2002,99.37,25.28,24.0,1.3
2002,99.38,25.32,14.0,1.4
2002,100.22,25.43,12.0,1.2
2002,103.9,29.18,10.0,3.2
2002,103.87,29.17,9.0,1.8
2002,103.82,23.27,10.0,2.0
2002,103.9,29.18,5.0,1.8
2002,102.67,27.82,12.0,1.7
2002,103.87,29.2,3.0,2.3
2002,103.5,29.42,9.0,1.9
2002,103.82,31.17,15.0,1.4
2002,101.68,27.02,7.0,1.9
2002,103.93,31.23,5.0,1.6
2002,103.83,29.13,9.0,1.6
2002,102.1,29.38,5.0,1.6
2002,102.02,25.12,16.0,1.2
2002,103.87,29.23,11.0,2.1
2002,103.87,29.27,12.0,2.6
2002,99.93,30.97,9.0,2.0
2002,104.67,29.13,9.0,2.2
2002,99.33,27.27,10.0,1.7
2002,103.82,23.35,10.0,2.4
2002,104.77,29.38,10.0,1.2
2002,102.28,29.8,9.0,1.8
2002,100.33,27.0,9.0,1.2
2002,99.95,26.28,16.0,1.3
2002,100.13,25.38,15.0,1.8
2002,103.57,31.02,15.0,1.4
2002,102.03,27.9,15.0,1.1
2002,102.48,29.02,8.0,1.3
2002,104.03,33.17,4.0,2.4
2002,100.37,26.8,24.0,1.1
2002,100.83,31.28,13.0,1.9
2002,103.95,31.18,10.0,1.4
2002,105.62,29.63,5.0,2.4
2002,100.2,26.07,7.0,1.9
2002,103.88,29.17,14.0,1.9
2002,102.27,32.17,12.0,1.4
2002,102.67,27.47,9.0,1.9
2002,103.92,31.43,5.0,2.2
2002,105.07,32.1,9.0,1.6
2002,102.23,28.27,12.0,1.7
2002,97.98,23.98,10.0,2.7
2002,100.2,24.48,8.0,2.4
2002,99.73,25.73,2.0,1.6
2002,99.93,30.83,11.0,1.9
2002,103.13,30.38,15.0,2.3
2002,99.08,24.98,17.0,1.4
2002,100.88,31.25,5.0,2.4
2002,104.78,29.08,4.0,1.3
2002,103.48,29.42,5.0,1.8
2002,103.08,26.52,9.0,2.3
2002,104.82,29.42,6.0,2.2
2002,98.97,24.93,8.0,2.4
2002,102.83,30.58,11.0,1.8
2002,102.22,28.27,5.0,1.6
2002,103.87,31.23,11.0,1.5
2002,99.8,25.9,5.0,2.9
2002,101.72,29.93,10.0,1.3
2002,97.93,24.28,5.0,3.0
2002,102.77,24.52,6.0,2.0
2002,101.62,29.6,9.0,1.7
2002,103.0,29.22,9.0,1.5
2002,104.37,31.55,5.0,2.2
2002,104.38,31.48,3.0,1.3
2002,102.07,29.73,1.0,1.7
2002,99.97,25.93,14.0,1.4
2002,100.33,25.82,10.0,2.0
2002,100.07,25.5,10.0,2.1
2002,102.73,24.1,17.0,1.5
2002,101.52,30.77,9.0,1.9
2002,104.13,31.48,12.0,1.3
2002,103.7,33.08,6.0,2.2
2002,99.87,26.2,5.0,2.4
2002,102.07,27.42,8.0,2.1
2002,103.47,31.03,15.0,1.6
2002,100.68,26.82,25.0,1.4
2002,99.95,30.83,15.0,2.2
2002,102.1,25.68,25.0,2.0
2002,104.23,32.6,9.0,1.7
2002,100.63,25.92,6.0,2.0
2002,100.63,26.22,13.0,1.6
2002,100.35,25.83,6.0,2.0
2002,103.38,22.6,10.0,2.2
2002,103.37,22.58,10.0,2.2
2002,98.5,24.32,5.0,2.1
2002,103.72,31.85,10.0,1.6
2002,103.5,29.43,10.0,1.8
2002,100.98,27.27,20.0,2.1
2002,99.82,30.88,5.0,1.8
2002,102.47,25.35,3.0,1.3
2002,104.05,31.13,5.0,1.6
2002,103.87,31.32,5.0,1.7
2002,103.88,31.27,7.0,1.9
2002,103.92,31.23,5.0,1.8
2002,100.25,25.45,13.0,2.2
2002,100.22,25.42,4.0,1.9
2002,99.47,31.28,8.0,2.8
2002,102.8,30.65,8.0,2.0
2002,103.47,29.57,7.0,1.6
2002,102.4,24.37,13.0,1.4
2002,103.08,23.73,16.0,1.6
2002,100.23,25.38,12.0,1.5
2002,104.93,33.12,15.0,3.8
2002,100.22,25.43,12.0,1.4
2002,100.22,25.4,8.0,1.3
2002,104.87,33.17,18.0,1.5
2002,100.22,25.43,15.0,1.3
2002,99.78,25.92,9.0,1.5
2002,99.77,25.92,1.0,1.1
2002,100.23,25.42,10.0,1.7
2002,100.22,25.4,6.0,1.6
2002,102.82,30.57,10.0,2.1
2002,100.28,25.38,12.0,1.8
2002,98.57,24.18,10.0,1.9
2002,102.47,24.78,24.0,1.7
2002,100.37,25.78,14.0,1.7
2002,100.22,25.42,12.0,1.9
2002,102.53,29.02,15.0,1.2
2002,102.62,29.63,7.0,1.8
2002,103.8,32.15,10.0,1.8
2002,98.98,24.92,6.0,1.7
2002,100.03,26.82,24.0,1.1
2002,103.82,32.27,5.0,1.8
2002,100.48,25.23,15.0,1.6
2002,103.9,29.27,14.0,2.2
2002,100.17,25.33,10.0,1.7
2002,102.2,28.47,9.0,1.3
2002,101.1,22.87,25.0,2.5
2002,100.28,25.37,15.0,2.8
2002,102.93,25.07,10.0,1.9
2002,102.78,27.37,7.0,1.9
2002,98.73,23.53,17.0,3.2
2002,103.42,29.52,2.0,1.8
2002,103.63,31.42,2.0,1.3
2002,100.08,25.38,7.0,1.8
2002,102.13,30.12,10.0,2.3
2002,102.75,27.48,2.0,1.2
2002,99.95,26.07,3.0,1.5
2002,102.83,24.07,5.0,1.4
2002,102.47,26.68,8.0,2.0
2002,99.93,25.83,8.0,1.6
2002,102.15,30.12,5.0,1.7
2002,105.65,29.32,5.0,2.2
2002,103.83,29.23,8.0,2.2
2002,101.82,25.18,1.0,1.8
2002,100.62,26.27,10.0,1.9
2002,103.93,31.3,5.0,2.0
2002,99.23,24.58,8.0,2.0
2002,102.07,25.57,23.0,1.5
2002,100.18,26.08,6.0,2.1
2002,103.77,28.48,7.0,1.8
2002,105.53,29.42,9.0,2.1
2002,102.92,26.88,10.0,1.9
2002,100.18,25.42,11.0,1.6
2002,100.12,26.62,10.0,2.7
2002,100.42,25.72,24.0,1.9
2002,105.05,27.87,8.0,2.4
2002,103.87,31.28,14.0,1.8
2002,102.65,28.72,12.0,1.4
2002,102.13,30.17,3.0,2.9
2002,102.72,32.62,15.0,2.9
2002,103.88,31.22,14.0,1.5
2002,103.98,31.18,12.0,1.6
2002,103.88,31.12,10.0,1.9
2002,103.18,27.1,10.0,1.9
2002,98.32,30.93,15.0,2.6
2002,100.63,26.28,10.0,1.3
2002,101.72,27.48,8.0,1.8
2002,99.98,25.58,10.0,1.2
2002,99.6,27.77,9.0,2.0
2002,101.93,29.7,3.0,1.9
2002,101.97,29.68,9.0,2.3
2002,102.27,28.12,9.0,1.0
2002,98.55,25.78,2.0,1.8
2002,102.13,30.18,5.0,2.3
2002,102.43,29.78,15.0,1.7
2002,103.17,29.27,6.0,1.9
2002,106.87,23.25,1.0,2.3
2002,103.9,29.05,11.0,1.9
2002,99.92,26.17,3.0,1.8
2002,103.63,30.63,12.0,1.1
2002,99.27,25.18,5.0,1.9
2002,99.28,25.17,5.0,2.1
2002,104.77,28.38,7.0,2.3
2002,102.68,30.45,9.0,1.7
2002,101.15,28.28,1.0,2.1
2002,104.03,31.5,11.0,1.1
2002,102.42,29.12,15.0,2.1
2002,101.83,25.52,24.0,1.3
2002,102.98,24.93,25.0,1.9
2002,103.62,30.58,10.0,1.5
2002,99.88,26.18,10.0,1.6
2002,99.03,24.92,14.0,1.5
2002,99.03,24.97,10.0,1.8
2002,98.02,24.22,20.0,2.2
2002,99.03,24.95,10.0,2.0
2002,103.6,28.83,5.0,1.7
2002,104.3,31.87,5.0,3.1
2002,102.15,31.63,10.0,1.6
2002,102.38,29.08,14.0,1.5
2002,103.78,31.28,5.0,1.7
2002,103.62,31.17,5.0,1.6
2002,103.02,24.73,10.0,1.3
2002,99.58,26.17,6.0,1.5
2002,99.73,25.7,6.0,1.3
2002,99.28,23.83,3.0,1.6
2002,103.33,29.32,8.0,1.9
2002,102.32,25.17,10.0,1.6
2002,102.6,24.77,1.0,1.8
2002,102.58,24.75,8.0,1.8
2002,103.83,29.03,11.0,2.1
2002,102.02,29.38,8.0,2.1
2002,103.83,29.03,9.0,1.9
2002,103.83,29.03,2.0,2.0
2002,103.83,29.03,3.0,2.2
2002,101.58,25.23,24.0,1.2
2002,99.38,25.2,8.0,1.2
2002,101.1,29.38,14.0,1.8
2002,103.9,29.22,8.0,2.5
2002,101.73,25.45,5.0,2.2
2002,102.73,27.43,13.0,2.3
2002,102.13,29.43,5.0,1.9
2002,102.08,29.4,10.0,1.4
2002,103.83,31.2,15.0,1.1
2002,101.85,29.1,10.0,1.8
2002,101.22,29.2,15.0,2.2
2002,102.43,29.05,8.0,1.5
2002,101.87,29.12,1.0,1.4
2002,100.07,26.13,16.0,1.4
2002,97.83,24.52,9.0,2.2
2002,101.22,27.58,15.0,1.7
2002,102.07,27.92,15.0,1.3
2002,102.72,30.58,5.0,2.1
2002,99.33,25.63,17.0,2.4
2002,100.73,27.0,25.0,2.0
2002,102.75,30.48,15.0,2.3
2002,103.88,31.27,8.0,2.0
2002,102.7,30.57,14.0,2.4
2002,100.92,26.95,20.0,2.0
2002,99.38,25.67,10.0,3.1
2002,99.4,25.62,6.0,1.7
2002,99.35,25.63,17.0,1.5
2002,102.07,29.58,11.0,2.7
2002,99.3,25.65,24.0,2.1
2002,103.52,29.37,10.0,1.8
2002,101.87,29.08,6.0,2.7
2002,101.17,25.5,3.0,1.7
2002,99.08,24.87,15.0,1.7
2002,101.88,29.1,11.0,1.8
2002,99.97,26.47,9.0,1.2
2002,98.65,24.53,10.0,2.2
2002,101.57,31.87,6.0,1.6
2002,99.6,25.92,11.0,1.2
2002,103.1,30.55,10.0,1.8
2002,102.5,29.72,15.0,1.8
2002,102.38,24.83,10.0,1.7
2002,102.37,31.53,5.0,1.9
2002,106.72,28.72,15.0,2.1
2002,102.78,30.6,5.0,2.1
2002,102.35,24.33,24.0,1.6
2002,100.73,26.45,10.0,3.9
2002,103.52,24.22,10.0,1.6
2002,100.73,26.47,15.0,2.1
2002,101.03,27.13,7.0,2.1
2002,99.83,26.22,8.0,1.5
2002,103.02,23.93,24.0,1.7
2002,103.22,30.55,15.0,1.5
2002,99.3,25.65,20.0,1.7
2002,100.22,25.92,4.0,1.9
2002,99.28,25.67,23.0,1.5
2002,105.23,32.03,5.0,2.0
2002,102.13,26.17,8.0,2.1
2002,100.02,25.95,10.0,1.1
2002,102.12,29.58,5.0,1.9
2002,99.32,23.83,5.0,1.8
2002,98.93,25.95,12.0,1.7
2002,102.07,29.8,12.0,1.9
2002,100.08,26.3,19.0,1.1
2002,98.68,22.33,10.0,3.8
2002,99.97,25.57,3.0,1.7
2002,99.4,25.62,6.0,1.8
2002,103.78,24.6,11.0,1.9
2002,100.17,26.07,16.0,1.4
2002,103.18,27.1,10.0,2.6
2002,101.48,27.3,9.0,1.7
2002,102.78,27.07,4.0,1.4
2002,99.63,26.08,17.0,1.7
2002,104.05,31.48,10.0,1.0
2002,103.98,31.28,5.0,1.1
2002,101.15,27.15,25.0,2.4
2002,99.77,27.93,9.0,1.7
2002,99.68,25.58,11.0,1.5
2002,100.73,26.52,10.0,1.6
2002,100.32,26.27,10.0,1.6
2002,101.1,22.78,5.0,3.3
2002,99.83,30.93,15.0,2.0
2002,103.53,29.42,9.0,2.0
2002,103.12,24.52,10.0,1.7
2002,99.83,26.18,14.0,1.7
2002,102.07,24.4,10.0,2.9
2002,100.85,26.93,25.0,2.0
2002,99.87,30.88,7.0,2.2
2002,99.07,24.93,10.0,2.4
2002,99.45,24.68,10.0,1.8
2002,102.58,28.88,12.0,1.5
